NO_OF_PEDESTRIANS,TIME (hh),DAY,RED_LIGHT_CAMERA,COLLISION_ID,LOCATION,LONGITUDE,LATITUDE,Year,MONTH,Date,ENVIRONMENT,LIGHT,SURFACE_CONDITION,TRAFFIC_CONTROL,COLLISION_CLASSIFICATION,IMPACT_TYPE
0,Evening,0,0,17-4697,HUNT CLUB RD @ RIVERSIDE DR,-75.69318576,45.33461989,2017,May,19,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,02 - Non-fatal injury,03 - Rear end
0,Evening,0,0,17-4775,HUNT CLUB RD @ RIVERSIDE DR,-75.69318585,45.33461387,2017,May,23,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Night,0,0,17-4818,HUNT CLUB RD @ RIVERSIDE DR,-75.69318585,45.33461387,2017,May,24,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,03 - P.D. only,05 - Turning movement
0,Evening,0,0,17-4910,HUNT CLUB RD @ RIVERSIDE DR,-75.69317757,45.33459575,2017,May,26,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Afternoon,1,0,17-4932,HUNT CLUB RD @ RIVERSIDE DR,-75.69319447,45.33460791,2017,May,28,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,02 - Angle
0,Afternoon,1,0,17-4933,HUNT CLUB RD @ RIVERSIDE DR,-75.69319438,45.33461393,2017,May,28,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Evening,0,0,17-5446,HUNT CLUB RD @ RIVERSIDE DR,-75.69318593,45.33460785,2017,Jun,13,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Morning,0,0,17-5501,HUNT CLUB RD @ RIVERSIDE DR,-75.69320291,45.33461399,2017,Jun,15,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,02 - Non-fatal injury,03 - Rear end
0,Evening,0,0,17-5698,HUNT CLUB RD @ RIVERSIDE DR,-75.69316878,45.33461375,2017,Jun,21,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Afternoon,0,0,17-5761,HUNT CLUB RD @ RIVERSIDE DR,-75.69319438,45.33461393,2017,Jun,23,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Afternoon,1,0,17-6615,HUNT CLUB RD @ RIVERSIDE DR,-75.69320558,45.33460528,2017,Jul,23,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,02 - Non-fatal injury,03 - Rear end
0,Evening,0,0,17-7085,HUNT CLUB RD @ RIVERSIDE DR,-75.69318219,45.33459629,2017,Aug,10,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,04 - Sideswipe
0,Morning,1,0,17-7151,HUNT CLUB RD @ RIVERSIDE DR,-75.69317409,45.33459046,2017,Aug,13,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Night,1,0,17-7166,HUNT CLUB RD @ RIVERSIDE DR,-75.69318633,45.33459233,2017,Aug,13,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,03 - P.D. only,04 - Sideswipe
0,Morning,0,0,17-7492,HUNT CLUB RD @ RIVERSIDE DR,-75.69319295,45.33461389,2017,Aug,24,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Morning,0,0,17-7538,HUNT CLUB RD @ RIVERSIDE DR,-75.69319317,45.33459791,2017,Aug,25,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,04 - Sideswipe
0,Afternoon,0,0,17-7669,HUNT CLUB RD @ RIVERSIDE DR,-75.69318401,45.33461849,2017,Aug,30,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Afternoon,1,0,17-8007,HUNT CLUB RD @ RIVERSIDE DR,-75.69318738,45.33460304,2017,Sep,10,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,02 - Non-fatal injury,03 - Rear end
0,Morning,0,0,17-8068,HUNT CLUB RD @ RIVERSIDE DR,-75.6931902,45.33460788,2017,Sep,12,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,04 - Sideswipe
0,Morning,0,0,17-8787,HUNT CLUB RD @ RIVERSIDE DR,-75.6931764,45.33459795,2017,Oct,2,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Night,1,0,17-8997,HUNT CLUB RD @ RIVERSIDE DR,-75.69320283,45.33462001,2017,Oct,8,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,03 - P.D. only,07 - SMV other
0,Afternoon,0,0,17-9277,HUNT CLUB RD @ RIVERSIDE DR,-75.69318413,45.33460997,2017,Oct,18,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,02 - Angle
0,Morning,0,0,17-10022,HUNT CLUB RD @ RIVERSIDE DR,-75.69319023,45.33460575,2017,Nov,7,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Afternoon,0,0,17-10661,HUNT CLUB RD @ RIVERSIDE DR,-75.6931774,45.33460779,2017,Nov,23,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Night,1,0,17-11120,HUNT CLUB RD @ RIVERSIDE DR,-75.69317809,45.33460992,2017,Dec,3,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,03 - P.D. only,02 - Angle
0,Morning,0,0,17-11175,HUNT CLUB RD @ RIVERSIDE DR,-75.69319598,45.33460589,2017,Dec,5,02 - Rain,03 - Dawn,02 - Wet,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Evening,0,0,17-11215,HUNT CLUB RD @ RIVERSIDE DR,-75.69319023,45.33460573,2017,Dec,5,02 - Rain,07 - Dark,02 - Wet,01 - Traffic signal,03 - P.D. only,04 - Sideswipe
0,Afternoon,1,0,17-11372,HUNT CLUB RD @ RIVERSIDE DR,-75.69319023,45.33460573,2017,Dec,9,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Afternoon,0,0,17-11973,HUNT CLUB RD @ RIVERSIDE DR,-75.69319621,45.33461005,2017,Dec,19,01 - Clear,01 - Daylight,02 - Wet,01 - Traffic signal,03 - P.D. only,04 - Sideswipe
0,Morning,0,0,17-12445,HUNT CLUB RD @ RIVERSIDE DR,-75.69319615,45.33461431,2017,Dec,29,01 - Clear,03 - Dawn,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Afternoon,1,0,17-12801,HUNT CLUB RD @ RIVERSIDE DR,-75.6931902,45.33460788,2017,Dec,23,03 - Snow,01 - Daylight,03 - Loose snow,01 - Traffic signal,02 - Non-fatal injury,03 - Rear end
0,Afternoon,1,0,13-171,WEST HUNT CLUB RD @ WOODROFFE AVE,-75.74898235,45.32881847,2013,Jan,5,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,04 - Sideswipe
0,Morning,0,0,13-442,WEST HUNT CLUB RD @ WOODROFFE AVE,-75.74896095,45.32870172,2013,Jan,11,04 - Freezing Rain,01 - Daylight,06 - Ice,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Morning,0,0,13-624,WEST HUNT CLUB RD @ WOODROFFE AVE,-75.74892625,45.32872336,2013,Jan,17,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,02 - Non-fatal injury,03 - Rear end
0,Morning,0,0,13-691,WEST HUNT CLUB RD @ WOODROFFE AVE,-75.74885761,45.32870833,2013,Jan,18,01 - Clear,01 - Daylight,06 - Ice,01 - Traffic signal,03 - P.D. only,04 - Sideswipe
0,Afternoon,0,0,13-891,WEST HUNT CLUB RD @ WOODROFFE AVE,-75.74896086,45.32870901,2013,Jan,22,04 - Freezing Rain,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Morning,0,0,13-1146,WEST HUNT CLUB RD @ WOODROFFE AVE,-75.74898351,45.32873102,2013,Jan,25,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,02 - Non-fatal injury,02 - Angle
0,Morning,0,0,13-1685,WEST HUNT CLUB RD @ WOODROFFE AVE,-75.74897233,45.32870908,2013,Feb,6,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,04 - Sideswipe
0,Morning,0,0,13-1775,WEST HUNT CLUB RD @ WOODROFFE AVE,-75.74901811,45.32871667,2013,Feb,8,03 - Snow,07 - Dark,03 - Loose snow,01 - Traffic signal,02 - Non-fatal injury,02 - Angle
0,Morning,0,0,13-1977,WEST HUNT CLUB RD @ WOODROFFE AVE,-75.74899498,45.3287311,2013,Feb,6,01 - Clear,01 - Daylight,02 - Wet,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Afternoon,0,0,13-2283,WEST HUNT CLUB RD @ WOODROFFE AVE,-75.74898341,45.32873831,2013,Feb,19,03 - Snow,01 - Daylight,03 - Loose snow,01 - Traffic signal,03 - P.D. only,04 - Sideswipe
0,Evening,0,0,13-3426,WEST HUNT CLUB RD @ WOODROFFE AVE,-75.7489143,45.32875972,2013,Mar,20,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Afternoon,0,0,13-3541,WEST HUNT CLUB RD @ WOODROFFE AVE,-75.74889193,45.32871584,2013,Mar,25,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,04 - Sideswipe
0,Afternoon,0,0,13-3769,WEST HUNT CLUB RD @ WOODROFFE AVE,-75.74897252,45.32869451,2013,Apr,2,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,02 - Non-fatal injury,03 - Rear end
0,Afternoon,0,0,13-3802,WEST HUNT CLUB RD @ WOODROFFE AVE,-75.74897223,45.32871637,2013,Apr,3,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Morning,0,0,13-3848,WEST HUNT CLUB RD @ WOODROFFE AVE,-75.74898389,45.32870187,2013,Apr,5,01 - Clear,01 - Daylight,02 - Wet,01 - Traffic signal,02 - Non-fatal injury,03 - Rear end
0,Evening,1,0,13-3900,WEST HUNT CLUB RD @ WOODROFFE AVE,-75.74894909,45.32873079,2013,Apr,6,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Night,0,0,13-3950,WEST HUNT CLUB RD @ WOODROFFE AVE,-75.7489034,45.32871592,2013,Apr,8,02 - Rain,07 - Dark,02 - Wet,01 - Traffic signal,02 - Non-fatal injury,05 - Turning movement
0,Morning,0,0,13-3956,WEST HUNT CLUB RD @ WOODROFFE AVE,-75.74899508,45.32872381,2013,Apr,9,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Afternoon,0,0,13-4042,WEST HUNT CLUB RD @ WOODROFFE AVE,-75.74891449,45.32874514,2013,Apr,12,03 - Snow,01 - Daylight,04 - Slush,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Night,0,0,13-4348,WEST HUNT CLUB RD @ WOODROFFE AVE,-75.7489597,45.32879646,2013,Apr,23,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,03 - P.D. only,07 - SMV other
0,Morning,0,0,13-4549,WEST HUNT CLUB RD @ WOODROFFE AVE,-75.74898322,45.32875288,2013,May,1,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,02 - Non-fatal injury,03 - Rear end
0,Afternoon,0,0,13-4578,WEST HUNT CLUB RD @ WOODROFFE AVE,-75.74894977,45.32867978,2013,May,2,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,02 - Non-fatal injury,03 - Rear end
0,Afternoon,0,0,13-4935,WEST HUNT CLUB RD @ WOODROFFE AVE,-75.74885761,45.32870833,2013,May,13,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,02 - Non-fatal injury,03 - Rear end
0,Afternoon,1,0,13-5110,WEST HUNT CLUB RD @ WOODROFFE AVE,-75.74899527,45.32870923,2013,May,18,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Evening,0,0,13-5217,WEST HUNT CLUB RD @ WOODROFFE AVE,-75.74886851,45.32875213,2013,May,22,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Night,1,0,13-5840,WEST HUNT CLUB RD @ WOODROFFE AVE,-75.74892654,45.32870149,2013,Jun,9,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Morning,0,0,13-6374,WEST HUNT CLUB RD @ WOODROFFE AVE,-75.748949,45.32873808,2013,Jun,24,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,07 - SMV other
0,Morning,0,0,13-6460,WEST HUNT CLUB RD @ WOODROFFE AVE,-75.74894881,45.32875266,2013,Jun,26,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Morning,0,0,13-9085,WEST HUNT CLUB RD @ WOODROFFE AVE,-75.74899488,45.32873838,2013,Sep,16,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Morning,0,0,13-9230,WEST HUNT CLUB RD @ WOODROFFE AVE,-75.74897233,45.32870908,2013,Sep,20,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,02 - Non-fatal injury,03 - Rear end
0,Morning,0,0,13-9332,WEST HUNT CLUB RD @ WOODROFFE AVE,-75.74899565,45.32868008,2013,Sep,23,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,02 - Non-fatal injury,02 - Angle
0,Morning,0,0,13-9420,WEST HUNT CLUB RD @ WOODROFFE AVE,-75.74898351,45.32873102,2013,Sep,25,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Afternoon,0,0,13-9907,WEST HUNT CLUB RD @ WOODROFFE AVE,-75.74898409,45.32868729,2013,Oct,8,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,01 - Approaching
0,Morning,0,0,13-10157,WEST HUNT CLUB RD @ WOODROFFE AVE,-75.74880035,45.32870066,2013,Oct,16,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Morning,0,0,13-10201,WEST HUNT CLUB RD @ WOODROFFE AVE,-75.74898322,45.32875288,2013,Oct,17,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Morning,0,0,13-10243,WEST HUNT CLUB RD @ WOODROFFE AVE,-75.74899479,45.32874567,2013,Oct,18,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Evening,0,0,13-10262,WEST HUNT CLUB RD @ WOODROFFE AVE,-75.74896037,45.32874545,2013,Oct,18,01 - Clear,01 - Daylight,02 - Wet,01 - Traffic signal,03 - P.D. only,05 - Turning movement
0,Night,0,0,13-10733,WEST HUNT CLUB RD @ WOODROFFE AVE,-75.74899536,45.32870194,2013,Oct,30,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Afternoon,0,0,13-10863,WEST HUNT CLUB RD @ WOODROFFE AVE,-75.74898389,45.32870187,2013,Oct,31,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Morning,0,0,13-11139,WEST HUNT CLUB RD @ WOODROFFE AVE,-75.74893782,45.32871614,2013,Nov,11,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Afternoon,0,0,13-11305,WEST HUNT CLUB RD @ WOODROFFE AVE,-75.74896095,45.32870172,2013,Nov,15,01 - Clear,05 - Dusk,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Night,1,0,13-11348,WEST HUNT CLUB RD @ WOODROFFE AVE,-75.74896095,45.32870172,2013,Nov,16,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,03 - P.D. only,05 - Turning movement
0,Evening,0,0,13-12780,WEST HUNT CLUB RD @ WOODROFFE AVE,-75.74898332,45.3287456,2013,Dec,16,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Morning,0,0,13-13184,WEST HUNT CLUB RD @ WOODROFFE AVE,-75.74898341,45.32873831,2013,Dec,24,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Night,1,0,13-13322,WEST HUNT CLUB RD @ WOODROFFE AVE,-75.74899498,45.3287311,2013,Dec,29,01 - Clear,07 - Dark,02 - Wet,01 - Traffic signal,02 - Non-fatal injury,02 - Angle
0,Morning,0,0,14-47,WEST HUNT CLUB RD @ WOODROFFE AVE,-75.74897885,45.32870045,2014,Jan,2,01 - Clear,01 - Daylight,06 - Ice,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Evening,0,0,14-913,WEST HUNT CLUB RD @ WOODROFFE AVE,-75.74897879,45.32870501,2014,Jan,21,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Morning,0,0,14-1345,WEST HUNT CLUB RD @ WOODROFFE AVE,-75.74896585,45.32870493,2014,Jan,27,03 - Snow,01 - Daylight,03 - Loose snow,01 - Traffic signal,03 - P.D. only,07 - SMV other
0,Afternoon,0,0,14-1639,WEST HUNT CLUB RD @ WOODROFFE AVE,-75.74899089,45.32867266,2014,Feb,4,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,02 - Non-fatal injury,03 - Rear end
0,Morning,0,0,14-2363,WEST HUNT CLUB RD @ WOODROFFE AVE,-75.74897834,45.3287067,2014,Feb,19,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,02 - Angle
0,Evening,0,0,14-2467,WEST HUNT CLUB RD @ WOODROFFE AVE,-75.74897879,45.32867258,2014,Feb,21,01 - Clear,07 - Dark,06 - Ice,01 - Traffic signal,02 - Non-fatal injury,02 - Angle
0,Morning,1,0,14-2487,WEST HUNT CLUB RD @ WOODROFFE AVE,-75.74894218,45.32869793,2014,Feb,22,01 - Clear,01 - Daylight,02 - Wet,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Morning,0,0,14-2527,WEST HUNT CLUB RD @ WOODROFFE AVE,-75.74894241,45.32868087,2014,Feb,24,01 - Clear,01 - Daylight,03 - Loose snow,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Night,1,0,14-2995,WEST HUNT CLUB RD @ WOODROFFE AVE,-75.74894241,45.32868087,2014,Mar,8,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,03 - P.D. only,02 - Angle
0,Morning,0,0,14-3176,WEST HUNT CLUB RD @ WOODROFFE AVE,-75.74894241,45.32868087,2014,Mar,13,01 - Clear,01 - Daylight,02 - Wet,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Afternoon,0,0,14-3179,WEST HUNT CLUB RD @ WOODROFFE AVE,-75.74895427,45.32869801,2014,Mar,13,01 - Clear,01 - Daylight,02 - Wet,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Evening,0,0,14-3334,WEST HUNT CLUB RD @ WOODROFFE AVE,-75.74895439,45.32868948,2014,Mar,18,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Morning,0,0,14-3775,WEST HUNT CLUB RD @ WOODROFFE AVE,-75.74899055,45.32869825,2014,Apr,1,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,02 - Non-fatal injury,03 - Rear end
0,Morning,0,0,14-3777,WEST HUNT CLUB RD @ WOODROFFE AVE,-75.74897879,45.32870501,2014,Apr,1,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,02 - Non-fatal injury,03 - Rear end
0,Afternoon,0,0,14-4417,WEST HUNT CLUB RD @ WOODROFFE AVE,-75.74895439,45.32868948,2014,Apr,24,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,02 - Non-fatal injury,03 - Rear end
0,Afternoon,0,0,14-4664,WEST HUNT CLUB RD @ WOODROFFE AVE,-75.74897846,45.32869817,2014,May,2,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Morning,0,0,14-4751,WEST HUNT CLUB RD @ WOODROFFE AVE,-75.74894229,45.3286894,2014,May,6,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,04 - Sideswipe
0,Morning,0,0,14-4983,WEST HUNT CLUB RD @ WOODROFFE AVE,-75.74897868,45.32868111,2014,May,13,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Morning,0,0,14-5560,WEST HUNT CLUB RD @ WOODROFFE AVE,-75.7489545,45.32868095,2014,May,30,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Afternoon,0,0,14-5816,WEST HUNT CLUB RD @ WOODROFFE AVE,-75.74896659,45.32868103,2014,Jun,6,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Night,1,0,14-6621,WEST HUNT CLUB RD @ WOODROFFE AVE,-75.74899055,45.32869825,2014,Jun,29,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Afternoon,0,0,14-6631,WEST HUNT CLUB RD @ WOODROFFE AVE,-75.74896998,45.32869319,2014,Jun,30,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,02 - Non-fatal injury,03 - Rear end
0,Morning,0,0,14-6652,WEST HUNT CLUB RD @ WOODROFFE AVE,-75.74896637,45.32869809,2014,Jul,1,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,02 - Angle
0,Morning,1,0,14-6708,WEST HUNT CLUB RD @ WOODROFFE AVE,-75.74899066,45.32868972,2014,Jun,21,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Afternoon,0,0,14-6905,WEST HUNT CLUB RD @ WOODROFFE AVE,-75.74897238,45.32870041,2014,Jul,7,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,04 - Sideswipe
0,Afternoon,0,0,14-7568,WEST HUNT CLUB RD @ WOODROFFE AVE,-75.74897868,45.32868111,2014,Jul,30,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Afternoon,0,0,14-7602,WEST HUNT CLUB RD @ WOODROFFE AVE,-75.74896648,45.32868956,2014,Jul,31,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Afternoon,0,0,14-7649,WEST HUNT CLUB RD @ WOODROFFE AVE,-75.74897238,45.32870041,2014,Aug,1,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Evening,1,0,14-8593,WEST HUNT CLUB RD @ WOODROFFE AVE,-75.74896625,45.32870662,2014,Aug,31,02 - Rain,05 - Dusk,02 - Wet,01 - Traffic signal,02 - Non-fatal injury,03 - Rear end
0,Morning,0,0,14-9120,WEST HUNT CLUB RD @ WOODROFFE AVE,-75.74895416,45.32870654,2014,Sep,16,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Evening,0,0,14-9269,WEST HUNT CLUB RD @ WOODROFFE AVE,-75.74894811,45.32870224,2014,Sep,19,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Morning,0,0,14-10227,WEST HUNT CLUB RD @ WOODROFFE AVE,-75.74899659,45.32870256,2014,Oct,17,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Morning,0,0,14-11697,WEST HUNT CLUB RD @ WOODROFFE AVE,-75.74898436,45.32871103,2014,Nov,24,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Morning,0,0,14-11701,WEST HUNT CLUB RD @ WOODROFFE AVE,-75.74896046,45.32868523,2014,Nov,24,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Afternoon,0,0,14-11705,WEST HUNT CLUB RD @ WOODROFFE AVE,-75.74898452,45.32869928,2014,Nov,24,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Evening,0,0,14-11741,WEST HUNT CLUB RD @ WOODROFFE AVE,-75.74898436,45.32871103,2014,Nov,25,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Morning,0,0,14-11849,WEST HUNT CLUB RD @ WOODROFFE AVE,-75.74897247,45.32869385,2014,Nov,28,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Afternoon,1,0,14-11900,WEST HUNT CLUB RD @ WOODROFFE AVE,-75.74897868,45.32868111,2014,Nov,29,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,02 - Non-fatal injury,03 - Rear end
0,Afternoon,0,0,14-12971,WEST HUNT CLUB RD @ WOODROFFE AVE,-75.74897224,45.32871095,2014,Dec,23,04 - Freezing Rain,01 - Daylight,02 - Wet,01 - Traffic signal,02 - Non-fatal injury,03 - Rear end
0,Afternoon,0,0,14-12998,WEST HUNT CLUB RD @ WOODROFFE AVE,-75.74897258,45.32868531,2014,Dec,24,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,02 - Non-fatal injury,03 - Rear end
0,Evening,0,0,15-679,WEST HUNT CLUB RD @ WOODROFFE AVE,-75.74894799,45.32868496,2015,Jan,13,01 - Clear,07 - Dark,03 - Loose snow,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Evening,0,0,15-1375,WEST HUNT CLUB RD @ WOODROFFE AVE,-75.74897247,45.32869379,2015,Jan,26,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Morning,0,0,15-2344,WEST HUNT CLUB RD @ WOODROFFE AVE,-75.7489604,45.32867637,2015,Feb,11,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,02 - Non-fatal injury,03 - Rear end
0,Morning,0,0,15-2806,WEST HUNT CLUB RD @ WOODROFFE AVE,-75.74898476,45.32869387,2015,Feb,19,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Afternoon,0,0,15-2895,WEST HUNT CLUB RD @ WOODROFFE AVE,-75.74894799,45.32868496,2015,Feb,20,01 - Clear,01 - Daylight,06 - Ice,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Afternoon,0,0,15-5419,WEST HUNT CLUB RD @ WOODROFFE AVE,-75.74897245,45.32869489,2015,May,8,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,04 - Sideswipe
0,Evening,0,0,15-5590,WEST HUNT CLUB RD @ WOODROFFE AVE,-75.74897247,45.32869379,2015,May,13,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
